id;prenom;annee;genre
470;Adam;2016;Masculin
16575;Iyed;2016;Masculin
472;Adam;2014;Masculin
16580;Iyed;2019;Masculin
474;Adam;2016;Masculin
16597;Izia;2017;Féminin
475;Adam;2016;Masculin
16599;Izia;2017;Féminin
481;Adam;2015;Masculin
16623;Jacob;2019;Masculin
483;Adam;2015;Masculin
16627;Jacques;2021;Masculin
487;Adam;2015;Masculin
16637;Jacques;2016;Masculin
489;Adam;2015;Masculin
16640;Jad;2021;Masculin
490;Adam;2015;Masculin
16643;Jad;2016;Masculin
494;Adam;2015;Masculin
16647;Jad;2021;Masculin
503;Adam;2015;Masculin
16653;Jad;2020;Masculin
509;Adam;2015;Masculin
16654;Jad;2020;Masculin
514;Adam;2017;Masculin
16655;Jad;2021;Masculin
515;Adam;2014;Masculin
16665;Jad;2014;Masculin
518;Adam;2011;Masculin
16674;Jad;2019;Masculin
529;Adam;2014;Masculin
16679;Jad;2019;Masculin
532;Adam;2014;Masculin
16689;Jade;2013;Féminin
534;Adam;2014;Masculin
16695;Jade;2013;Féminin
535;Adam;2011;Masculin
16697;Jade;2020;Féminin
537;Adam;2014;Masculin
16698;Jade;2021;Féminin
543;Adam;2013;Masculin
16704;Jade;2019;Féminin
547;Adam;2018;Masculin
16705;Jade;2020;Féminin
551;Adam;2010;Masculin
16712;Jade;2019;Féminin
553;Adam;2013;Masculin
16713;Jade;2020;Féminin
554;Adam;2013;Masculin
16724;Jade;2020;Féminin
563;Adam;2012;Masculin
16727;Jade;2019;Féminin
575;Adam;2012;Masculin
16733;Jade;2018;Féminin
576;Adam;2012;Masculin
16734;Jade;2017;Féminin
582;Adam;2012;Masculin
16737;Jade;2020;Féminin
592;Adam;2011;Masculin
16740;Jade;2018;Féminin
596;Adam;2011;Masculin
16746;Jade;2018;Féminin
597;Adam;2011;Masculin
16750;Jade;2016;Féminin
599;Adam;2011;Masculin
16753;Jade;2016;Féminin
601;Adam;2011;Masculin
16756;Jade;2013;Féminin
610;Adam;2011;Masculin
16760;Jade;2015;Féminin
614;Adam;2011;Masculin
16761;Jade;2015;Féminin
615;Adam;2011;Masculin
16763;Jade;2015;Féminin
617;Adam;2010;Masculin
16764;Jade;2015;Féminin
623;Adam;2010;Masculin
16771;Jade;2014;Féminin
625;Adam;2010;Masculin
16789;Jade;2013;Féminin
635;Adam;2010;Masculin
16804;Jade;2012;Féminin
643;Adam;2016;Masculin
16810;Jade;2012;Féminin
644;Adam;2016;Masculin
16811;Jade;2011;Féminin
652;Adam;2017;Masculin
16815;Jade;2011;Féminin
663;Adam;2018;Masculin
16817;Jade;2011;Féminin
676;Adam;2017;Masculin
16818;Jade;2011;Féminin
677;Adam;2019;Masculin
16822;Jade;2011;Féminin
679;Adam;2019;Masculin
16832;Jade;2019;Féminin
683;Adam;2017;Masculin
16836;Jade;2010;Féminin
684;Adam;2017;Masculin
16847;Jade;2019;Féminin
692;Adame;2016;Masculin
16848;Jade;2017;Féminin
707;Adel;2017;Masculin
16852;Jade;2018;Féminin
712;Adel;2015;Masculin
16855;Jade;2015;Féminin
713;Adel;2015;Masculin
16876;Jade;2017;Féminin
717;Adel;2012;Masculin
16936;James;2019;Masculin
718;Adel;2011;Masculin
16937;James;2014;Masculin
719;Adel;2021;Masculin
16939;James;2020;Masculin
725;Adélaïde;2019;Féminin
16942;James;2013;Masculin
728;Adélaïde;2015;Féminin
16944;James;2011;Masculin
733;Adélaïde;2013;Féminin
16945;James;2011;Masculin
734;Adélaïde;2021;Féminin
16963;Jana;2020;Féminin
736;Adélaïde;2019;Féminin
16964;Jana;2019;Féminin
739;Adèle;2021;Féminin
16966;Jana;2017;Féminin
742;Adèle;2020;Féminin
16969;Jana;2014;Féminin
744;Adèle;2019;Féminin
16973;Jana;2014;Féminin
746;Adèle;2020;Féminin
16980;Jana;2017;Féminin
749;Adèle;2019;Féminin
17002;Janna;2018;Féminin
750;Adèle;2019;Féminin
17003;Janna;2021;Féminin
753;Adèle;2017;Féminin
17016;Jannah;2019;Féminin
755;Adèle;2019;Féminin
17021;Jannah;2018;Féminin
756;Adèle;2018;Féminin
17047;Jasmine;2021;Féminin
758;Adèle;2019;Féminin
17050;Jasmine;2018;Féminin
763;Adèle;2021;Féminin
17051;Jasmine;2018;Féminin
764;Adèle;2017;Féminin
17055;Jasmine;2017;Féminin
765;Adèle;2018;Féminin
17066;Jasmine;2011;Féminin
766;Adèle;2018;Féminin
17069;Jasmine;2017;Féminin
770;Adèle;2017;Féminin
17081;Jassim;2021;Masculin
773;Adèle;2017;Féminin
17085;Jassim;2019;Masculin
775;Adèle;2016;Féminin
17092;Jawad;2014;Masculin
778;Adèle;2016;Féminin
17096;Jawad;2010;Masculin
779;Adèle;2016;Féminin
17101;Jawed;2015;Masculin
783;Adèle;2016;Féminin
17102;Jawed;2015;Masculin
788;Adèle;2015;Féminin
17105;Jawed;2014;Masculin
804;Adèle;2013;Féminin
17106;Jawed;2011;Masculin
823;Adèle;2011;Féminin
17118;Jayden;2019;Masculin
825;Adèle;2011;Féminin
17129;Jayden;2017;Masculin
833;Adèle;2010;Féminin
17131;Jayden;2019;Masculin
836;Adèle;2017;Féminin
17143;Jayson;2019;Masculin
844;Adèle;2016;Féminin
17146;Jayson;2017;Masculin
848;Adèle;2021;Féminin
17151;Jean;2021;Masculin
860;Adem;2020;Masculin
17153;Jean;2020;Masculin
866;Adem;2018;Masculin
17154;Jean;2018;Masculin
868;Adem;2016;Masculin
17158;Jean;2017;Masculin
869;Adem;2015;Masculin
17161;Jean;2017;Masculin
888;Adem;2017;Masculin
17164;Jean;2017;Masculin
894;Adem;2017;Masculin
17166;Jean;2016;Masculin
895;Aden;2018;Masculin
17174;Jean;2015;Masculin
896;Aden;2014;Masculin
17178;Jean;2014;Masculin
910;Adil;2021;Masculin
17181;Jean;2013;Masculin
911;Adil;2018;Masculin
17184;Jean;2013;Masculin
913;Adil;2021;Masculin
17189;Jean;2011;Masculin
916;Adil;2010;Masculin
17193;Jean;2017;Masculin
936;Adrian;2014;Masculin
17195;Jean;2013;Masculin
938;Adrian;2011;Masculin
17202;Jean-Baptiste;2015;Masculin
940;Adrian;2010;Masculin
17216;Jeanne;2021;Féminin
942;Adrian;2017;Masculin
17217;Jeanne;2021;Féminin
955;Adrien;2021;Masculin
17218;Jeanne;2021;Féminin
956;Adrien;2020;Masculin
17232;Jeanne;2020;Féminin
957;Adrien;2014;Masculin
17235;Jeanne;2017;Féminin
960;Adrien;2019;Masculin
17236;Jeanne;2018;Féminin
969;Adrien;2018;Masculin
17240;Jeanne;2018;Féminin
971;Adrien;2017;Masculin
17250;Jeanne;2016;Féminin
982;Adrien;2016;Masculin
17255;Jeanne;2010;Féminin
986;Adrien;2016;Masculin
17258;Jeanne;2015;Féminin
991;Adrien;2014;Masculin
17262;Jeanne;2015;Féminin
992;Adrien;2015;Masculin
17280;Jeanne;2014;Féminin
998;Adrien;2014;Masculin
17287;Jeanne;2013;Féminin
1005;Adrien;2014;Masculin
17293;Jeanne;2012;Féminin
1026;Adrien;2010;Masculin
17295;Jeanne;2012;Féminin
1027;Adrien;2019;Masculin
17302;Jeanne;2011;Féminin
1032;Adrien;2015;Masculin
17304;Jeanne;2010;Féminin
1034;Adrien;2018;Masculin
17310;Jeanne;2017;Féminin
1036;Adrien;2019;Masculin
17318;Jeanne;2021;Féminin
1095;Agathe;2017;Féminin
17360;Jenna;2019;Féminin
1109;Agathe;2015;Féminin
17365;Jenna;2017;Féminin
1111;Agathe;2014;Féminin
17370;Jenna;2016;Féminin
1116;Agathe;2014;Féminin
17371;Jenna;2020;Féminin
1124;Agathe;2013;Féminin
17384;Jenna;2021;Féminin
1145;Agathe;2021;Féminin
17389;Jenna;2017;Féminin
1148;Agathe;2019;Féminin
17390;Jenna;2018;Féminin
1149;Agathe;2018;Féminin
17395;Jennah;2019;Féminin
1155;Agathe;2020;Féminin
17398;Jennah;2018;Féminin
1159;Agathe;2020;Féminin
17401;Jennah;2016;Féminin
1174;Agnès;2010;Féminin
17405;Jennah;2013;Féminin
1175;Agnès;2017;Féminin
17407;Jennah;2016;Féminin
1197;Ahmed;2015;Masculin
17415;Jennah;2019;Féminin
1198;Ahmed;2010;Masculin
17429;Jérémie;2010;Masculin
1205;Ahmed;2012;Masculin
17434;Jérémy;2017;Masculin
1206;Ahmed;2012;Masculin
17436;Jérémy;2015;Masculin
1221;Aïcha;2020;Féminin
17439;Jérémy;2012;Masculin
1224;Aïcha;2016;Féminin
17446;Jessica;2019;Féminin
1227;Aïcha;2014;Féminin
17448;Jessica;2015;Féminin
1230;Aïcha;2011;Féminin
17449;Jessica;2014;Féminin
1233;Aïcha;2021;Féminin
17450;Jessica;2011;Féminin
1234;Aïcha;2019;Féminin
17452;Jessica;2011;Féminin
1238;Aïda;2016;Féminin
17454;Jessica;2013;Féminin
1242;Aïda;2019;Féminin
17456;Jessie;2016;Féminin
1247;Aidan;2017;Masculin
17461;Jessim;2019;Masculin
1253;Aïdan;2017;Masculin
17463;Jessim;2019;Masculin
1258;Aiden;2015;Masculin
17465;Jessim;2017;Masculin
1260;Aiden;2019;Masculin
17481;Jibril;2010;Masculin
1262;Aïden;2021;Masculin
17484;Jihane;2019;Féminin
1263;Aïden;2021;Masculin
17485;Jihane;2015;Féminin
1265;Aïden;2016;Masculin
17499;Jimmy;2017;Masculin
1266;Aïden;2020;Masculin
17502;Jimmy;2019;Masculin
1269;Aïden;2021;Masculin
17514;Joachim;2015;Masculin
1296;Aïssa;2013;Masculin
17515;Joachim;2010;Masculin
1299;Aïssa;2010;Masculin
17518;Joachim;2018;Masculin
1300;Aïssa;2015;Masculin
17519;Joachim;2016;Masculin
1301;Aïssa;2018;Masculin
17523;Joachim;2012;Masculin
1305;Aïssatou;2018;Féminin
17524;Joachim;2012;Masculin
1307;Aïssatou;2014;Féminin
17533;Joan;2018;Masculin
1309;Aïssatou;2020;Féminin
17541;Joana;2017;Féminin
1332;Akram;2019;Masculin
17555;Joanne;2016;Féminin
1348;Aksel;2016;Masculin
17556;Joanne;2016;Féminin
1359;Aksel;2017;Masculin
17597;Johan;2014;Masculin
1363;Aksil;2014;Masculin
17599;Johan;2012;Masculin
1387;Alan;2016;Masculin
17601;Johan;2017;Masculin
1394;Alan;2011;Masculin
17602;Johan;2014;Masculin
1413;Alba;2019;Féminin
17615;Johanna;2013;Féminin
1418;Alba;2018;Féminin
17617;Johanna;2010;Féminin
1429;Alban;2021;Masculin
17618;Johanna;2021;Féminin
1439;Alban;2013;Masculin
17633;Jonah;2020;Masculin
1452;Alban;2016;Masculin
17637;Jonas;2021;Masculin
1459;Albane;2016;Féminin
17649;Jonas;2019;Masculin
1464;Albane;2015;Féminin
17656;Jonathan;2017;Masculin
1465;Albane;2014;Féminin
17660;Jonathan;2014;Masculin
1473;Albane;2011;Féminin
17662;Jonathan;2014;Masculin
1485;Albert;2020;Masculin
17665;Jonathan;2011;Masculin
1524;Alessandro;2018;Masculin
17676;Jordan;2011;Masculin
1526;Alessia;2018;Féminin
17678;Jordan;2010;Masculin
1536;Alessio;2017;Masculin
17688;Joseph;2021;Masculin
1539;Alessio;2012;Masculin
17691;Joseph;2021;Masculin
1543;Alessio;2018;Masculin
17692;Joseph;2020;Masculin
1546;Alex;2020;Masculin
17693;Joseph;2019;Masculin
1549;Alex;2018;Masculin
17699;Joseph;2021;Masculin
1555;Alex;2012;Masculin
17700;Joseph;2021;Masculin
1573;Alexander;2014;Masculin
17701;Joseph;2019;Masculin
1576;Alexandra;2021;Féminin
17702;Joseph;2019;Masculin
1578;Alexandra;2019;Féminin
17705;Joseph;2019;Masculin
1590;Alexandra;2013;Féminin
17713;Joseph;2017;Masculin
1601;Alexandra;2010;Féminin
17724;Joseph;2014;Masculin
1604;Alexandre;2021;Masculin
17728;Joseph;2014;Masculin
1606;Alexandre;2021;Masculin
17736;Joseph;2016;Masculin
1609;Alexandre;2021;Masculin
17741;Joseph;2012;Masculin
1610;Alexandre;2021;Masculin
17747;Joseph;2010;Masculin
1614;Alexandre;2021;Masculin
17752;Joseph;2018;Masculin
1615;Alexandre;2020;Masculin
17754;Joseph;2018;Masculin
1626;Alexandre;2019;Masculin
17755;Joseph;2015;Masculin
1628;Alexandre;2019;Masculin
17757;Joseph;2020;Masculin
1629;Alexandre;2018;Masculin
17762;Joseph;2019;Masculin
1632;Alexandre;2019;Masculin
17766;Joseph;2021;Masculin
1637;Alexandre;2015;Masculin
17775;Joséphine;2019;Féminin
1640;Alexandre;2011;Masculin
17792;Joséphine;2017;Féminin
1642;Alexandre;2017;Masculin
17803;Joséphine;2014;Féminin
1646;Alexandre;2017;Masculin
17806;Joséphine;2014;Féminin
1647;Alexandre;2017;Masculin
17811;Joséphine;2013;Féminin
1648;Alexandre;2017;Masculin
17817;Joséphine;2017;Féminin
1651;Alexandre;2018;Masculin
17823;Joséphine;2019;Féminin
1654;Alexandre;2017;Masculin
17824;Joséphine;2020;Féminin
1661;Alexandre;2016;Masculin
17825;Joséphine;2020;Féminin
1673;Alexandre;2016;Masculin
17829;Joséphine;2019;Féminin
1683;Alexandre;2015;Masculin
17831;Joséphine;2018;Féminin
1684;Alexandre;2015;Masculin
17833;Joséphine;2020;Féminin
1690;Alexandre;2019;Masculin
17838;Joshua;2019;Masculin
1695;Alexandre;2015;Masculin
17841;Joshua;2020;Masculin
1701;Alexandre;2014;Masculin
17842;Joshua;2021;Masculin
1702;Alexandre;2014;Masculin
17846;Joshua;2018;Masculin
1710;Alexandre;2014;Masculin
17855;Joshua;2014;Masculin
1712;Alexandre;2014;Masculin
17856;Joshua;2013;Masculin
1722;Alexandre;2013;Masculin
17860;Joshua;2012;Masculin
1726;Alexandre;2013;Masculin
17861;Joshua;2012;Masculin
1731;Alexandre;2013;Masculin
17874;Joud;2019;Masculin
1740;Alexandre;2013;Masculin
17879;Joud;2010;Masculin
1747;Alexandre;2012;Masculin
17918;Joy;2012;Féminin
1754;Alexandre;2012;Masculin
17920;Joy;2018;Féminin
1756;Alexandre;2012;Masculin
17921;Joyce;2017;Féminin
1760;Alexandre;2012;Masculin
17925;Joyce;2010;Féminin
1766;Alexandre;2011;Masculin
17936;Jude;2020;Masculin
1771;Alexandre;2011;Masculin
17947;Judith;2019;Féminin
1776;Alexandre;2011;Masculin
17971;Jules;2020;Masculin
1789;Alexandre;2011;Masculin
17980;Jules;2020;Masculin
1805;Alexandre;2019;Masculin
17981;Jules;2019;Masculin
1806;Alexandre;2013;Masculin
17985;Jules;2019;Masculin
1810;Alexandre;2017;Masculin
17986;Jules;2010;Masculin
1815;Alexandre;2013;Masculin
17987;Jules;2019;Masculin
1819;Alexandre;2013;Masculin
17996;Jules;2017;Masculin
1820;Alexandre;2020;Masculin
17999;Jules;2018;Masculin
1831;Alexandre;2019;Masculin
18002;Jules;2018;Masculin
1833;Alexandre;2014;Masculin
18012;Jules;2011;Masculin
1874;Alexia;2019;Féminin
18018;Jules;2016;Masculin
1882;Alexis;2021;Masculin
18020;Jules;2014;Masculin
1884;Alexis;2020;Masculin
18023;Jules;2015;Masculin
1892;Alexis;2011;Masculin
18026;Jules;2015;Masculin
1896;Alexis;2016;Masculin
18027;Jules;2015;Masculin
1900;Alexis;2016;Masculin
18030;Jules;2017;Masculin
1902;Alexis;2016;Masculin
18038;Jules;2015;Masculin
1905;Alexis;2015;Masculin
18047;Jules;2014;Masculin
1908;Alexis;2015;Masculin
18050;Jules;2014;Masculin
1920;Alexis;2013;Masculin
18051;Jules;2018;Masculin
1922;Alexis;2018;Masculin
18057;Jules;2013;Masculin
1925;Alexis;2013;Masculin
18077;Jules;2021;Masculin
1938;Alexis;2011;Masculin
18079;Jules;2012;Masculin
1939;Alexis;2011;Masculin
18082;Jules;2020;Masculin
1946;Alexis;2010;Masculin
18092;Jules;2010;Masculin
1947;Alexis;2010;Masculin
18093;Jules;2010;Masculin
1952;Alexis;2017;Masculin
18105;Jules;2012;Masculin
1962;Alexis;2018;Masculin
18113;Jules;2020;Masculin
1972;Alfred;2014;Masculin
18116;Jules;2014;Masculin
1974;Alfred;2021;Masculin
18117;Jules;2018;Masculin
1977;Ali;2021;Masculin
18119;Jules;2012;Masculin
1979;Ali;2018;Masculin
18124;Jules;2021;Masculin
1987;Ali;2020;Masculin
18133;Jules;2020;Masculin
1991;Ali;2020;Masculin
18146;Julia;2021;Féminin
2000;Ali;2011;Masculin
18157;Julia;2020;Féminin
2001;Ali;2019;Masculin
18159;Julia;2020;Féminin
2002;Ali;2019;Masculin
18163;Julia;2018;Féminin
2007;Ali;2013;Masculin
18168;Julia;2017;Féminin
2009;Ali;2010;Masculin
18175;Julia;2016;Féminin
2012;Ali;2016;Masculin
18203;Julia;2014;Féminin
2013;Ali;2019;Masculin
18206;Julia;2014;Féminin
2015;Ali;2018;Masculin
18207;Julia;2014;Féminin
2019;Alia;2021;Féminin
18213;Julia;2012;Féminin
2026;Alia;2012;Féminin
18217;Julia;2012;Féminin
2027;Alia;2018;Féminin
18220;Julia;2011;Féminin
2041;Alice;2021;Féminin
18227;Julia;2021;Féminin
2049;Alice;2018;Féminin
18242;Julia;2017;Féminin
2051;Alice;2020;Féminin
18243;Julia;2020;Féminin
2057;Alice;2020;Féminin
18247;Julia;2020;Féminin
2068;Alice;2017;Féminin
18250;Julia;2017;Féminin
2074;Alice;2019;Féminin
18253;Julian;2020;Masculin
2096;Alice;2017;Féminin
18255;Julian;2020;Masculin
2107;Alice;2019;Féminin
18264;Julian;2010;Masculin
2109;Alice;2016;Féminin
18266;Julian;2016;Masculin
2112;Alice;2016;Féminin
18271;Julian;2017;Masculin
2118;Alice;2016;Féminin
18278;Juliana;2014;Féminin
2120;Alice;2016;Féminin
18295;Julie;2016;Féminin
2123;Alice;2015;Féminin
18296;Julie;2015;Féminin
2133;Alice;2015;Féminin
18306;Julie;2012;Féminin
2134;Alice;2015;Féminin
18318;Julie;2010;Féminin
2137;Alice;2015;Féminin
18321;Julie;2010;Féminin
2138;Alice;2015;Féminin
18323;Julie;2017;Féminin
2141;Alice;2015;Féminin
18326;Julie;2016;Féminin
2146;Alice;2014;Féminin
18327;Julie;2020;Féminin
2149;Alice;2014;Féminin
18331;Julien;2021;Masculin
2152;Alice;2014;Féminin
18341;Julien;2012;Masculin
2154;Alice;2014;Féminin
18346;Julien;2010;Masculin
2160;Alice;2013;Féminin
18347;Julien;2010;Masculin
2161;Alice;2013;Féminin
18350;Julien;2010;Masculin
2164;Alice;2013;Féminin
18358;Juliette;2021;Féminin
2166;Alice;2013;Féminin
18361;Juliette;2021;Féminin
2167;Alice;2013;Féminin
18367;Juliette;2020;Féminin
2169;Alice;2013;Féminin
18368;Juliette;2021;Féminin
2174;Alice;2013;Féminin
18373;Juliette;2010;Féminin
2181;Alice;2012;Féminin
18377;Juliette;2020;Féminin
2190;Alice;2012;Féminin
18378;Juliette;2019;Féminin
2191;Alice;2012;Féminin
18382;Juliette;2019;Féminin
2197;Alice;2011;Féminin
18390;Juliette;2019;Féminin
2208;Alice;2011;Féminin
18392;Juliette;2019;Féminin
2211;Alice;2010;Féminin
18398;Juliette;2014;Féminin
2221;Alice;2010;Féminin
18399;Juliette;2015;Féminin
2229;Alice;2015;Féminin
18402;Juliette;2021;Féminin
2230;Alice;2012;Féminin
18407;Juliette;2013;Féminin
2242;Alice;2019;Féminin
18412;Juliette;2016;Féminin
2243;Alice;2019;Féminin
18427;Juliette;2015;Féminin
2247;Alice;2019;Féminin
18433;Juliette;2012;Féminin
2250;Alice;2018;Féminin
18437;Juliette;2013;Féminin
2251;Alice;2018;Féminin
18442;Juliette;2011;Féminin
2252;Alice;2011;Féminin
18447;Juliette;2014;Féminin
2256;Alice;2018;Féminin
18452;Juliette;2013;Féminin
2264;Alicia;2012;Féminin
18455;Juliette;2013;Féminin
2276;Alicia;2016;Féminin
18456;Juliette;2021;Féminin
2282;Alicia;2015;Féminin
18458;Juliette;2013;Féminin
2283;Alicia;2015;Féminin
18467;Juliette;2012;Féminin
2297;Alicia;2013;Féminin
18470;Juliette;2012;Féminin
2303;Alicia;2012;Féminin
18479;Juliette;2012;Féminin
2308;Alicia;2012;Féminin
18480;Juliette;2012;Féminin
2317;Alicia;2012;Féminin
18482;Juliette;2012;Féminin
2326;Alicia;2018;Féminin
18486;Juliette;2011;Féminin
2328;Alicia;2018;Féminin
18505;Juliette;2020;Féminin
2332;Aliénor;2020;Féminin
18507;Juliette;2012;Féminin
2334;Aliénor;2017;Féminin
18527;Juliette;2018;Féminin
2346;Aliénor;2018;Féminin
18541;June;2021;Féminin
2350;Aliénor;2020;Féminin
18544;June;2018;Féminin
2391;Alix;2019;Féminin
18545;June;2015;Féminin
2392;Alix;2021;Masculin
18546;June;2014;Féminin
2398;Alix;2019;Féminin
18548;June;2010;Féminin
2401;Alix;2019;Féminin
18551;June;2016;Féminin
2404;Alix;2018;Féminin
18557;Justin;2021;Masculin
2406;Alix;2017;Masculin
18558;Justin;2013;Masculin
2413;Alix;2016;Féminin
18559;Justin;2013;Masculin
2419;Alix;2015;Féminin
18562;Justin;2011;Masculin
2425;Alix;2015;Féminin
18563;Justin;2018;Masculin
2429;Alix;2015;Féminin
18564;Justin;2011;Masculin
2432;Alix;2014;Féminin
18574;Justine;2016;Féminin
2436;Alix;2017;Féminin
18576;Justine;2016;Féminin
2443;Alix;2014;Masculin
18581;Justine;2014;Féminin
2449;Alix;2013;Féminin
18595;Justine;2010;Féminin
2453;Alix;2019;Féminin
18596;Justine;2012;Féminin
2461;Alix;2011;Féminin
18650;Kaïs;2021;Masculin
2468;Alix;2018;Masculin
18652;Kaïs;2021;Masculin
2476;Alix;2020;Féminin
18656;Kaïs;2011;Masculin
2478;Alix;2018;Féminin
18657;Kaïs;2018;Masculin
2479;Alix;2017;Féminin
18658;Kaïs;2019;Masculin
2481;Aliya;2019;Féminin
18661;Kaïs;2018;Masculin
2486;Aliya;2017;Féminin
18665;Kaïs;2016;Masculin
2487;Aliya;2017;Féminin
18683;Kaïs;2012;Masculin
2491;Aliya;2014;Féminin
18688;Kaïs;2011;Masculin
2492;Aliya;2013;Féminin
18691;Kaïs;2010;Masculin
2506;Aliyah;2020;Féminin
18735;Kamelia;2018;Féminin
2522;Aliyah;2010;Féminin
18736;Kamelia;2019;Féminin
2532;Alizée;2016;Féminin
18750;Kamil;2021;Masculin
2534;Alizée;2010;Féminin
18751;Kamil;2021;Masculin
2546;Alma;2021;Féminin
18753;Kamil;2018;Masculin
2547;Alma;2021;Féminin
18754;Kamil;2017;Masculin
2549;Alma;2020;Féminin
18757;Kamil;2017;Masculin
2554;Alma;2019;Féminin
18767;Kamil;2019;Masculin
2556;Alma;2020;Féminin
18804;Karam;2021;Masculin
2564;Alma;2014;Féminin
18819;Karim;2010;Masculin
2567;Alma;2013;Féminin
18825;Karl;2014;Masculin
2581;Alma;2020;Féminin
18850;Kassim;2021;Masculin
2624;Alya;2021;Féminin
18852;Kassim;2013;Masculin
2629;Alya;2020;Féminin
18884;Kaya;2019;Féminin
2630;Alya;2021;Féminin
18897;Kayden;2021;Masculin
2632;Alya;2015;Féminin
18903;Kayla;2016;Féminin
2637;Alya;2012;Féminin
18907;Kayla;2017;Féminin
2643;Alya;2020;Féminin
18931;Kays;2012;Masculin
2655;Alyah;2017;Féminin
18964;Kelly;2015;Féminin
2658;Alyah;2020;Féminin
19015;Kenza;2019;Féminin
2680;Alyssa;2016;Féminin
19024;Kenza;2017;Féminin
2681;Alyssa;2015;Féminin
19032;Kenza;2020;Féminin
2683;Alyssa;2012;Féminin
19035;Kenza;2013;Féminin
2685;Alyssa;2015;Féminin
19036;Kenza;2010;Féminin
2697;Alyssa;2018;Féminin
19039;Kenza;2015;Féminin
2704;Amadou;2017;Masculin
19044;Kenzi;2020;Masculin
2724;Amalia;2019;Féminin
19047;Kenzi;2015;Masculin
2727;Amalia;2015;Féminin
19048;Kenzi;2014;Masculin
2733;Amalia;2017;Féminin
19050;Kenzi;2020;Masculin
2746;Amandine;2021;Féminin
19056;Kenzo;2014;Masculin
2748;Amandine;2012;Féminin
19057;Kenzo;2012;Masculin
2760;Amandine;2018;Féminin
19096;Kevin;2010;Masculin
2782;Amaury;2019;Masculin
19100;Kevin;2011;Masculin
2784;Amaury;2012;Masculin
19102;Kévin;2012;Masculin
2788;Amaury;2016;Masculin
19104;Kévin;2015;Masculin
2791;Amaury;2017;Masculin
19134;Keziah;2019;Masculin
2794;Amaury;2017;Masculin
19141;Keziah;2010;Masculin
2799;Amaury;2016;Masculin
19158;Khadija;2018;Féminin
2805;Amaury;2016;Masculin
19159;Khadija;2018;Féminin
2809;Amaury;2014;Masculin
19161;Khadija;2016;Féminin
2812;Amaury;2013;Masculin
19165;Khadija;2016;Féminin
2819;Amaury;2011;Masculin
19166;Khadija;2015;Féminin
2820;Amaury;2011;Masculin
19191;Khalil;2012;Masculin
2840;Ambre;2021;Féminin
19232;Kiara;2015;Féminin
2841;Ambre;2021;Féminin
19255;Killian;2017;Masculin
2842;Ambre;2021;Féminin
19263;Kim;2016;Féminin
2843;Ambre;2021;Féminin
19264;Kim;2016;Féminin
2845;Ambre;2021;Féminin
19279;Kimya;2021;Féminin
2848;Ambre;2018;Féminin
19281;Kimya;2016;Féminin
2851;Ambre;2017;Féminin
19282;Kimya;2018;Féminin
2853;Ambre;2019;Féminin
19302;Kiyan;2016;Masculin
2887;Ambre;2014;Féminin
19350;Kylian;2018;Masculin
2902;Ambre;2013;Féminin
19356;Kylian;2014;Masculin
2915;Ambre;2010;Féminin
19357;Kylian;2013;Masculin
2916;Ambre;2010;Féminin
19359;Kylian;2011;Masculin
2919;Ambre;2010;Féminin
19365;Kylian;2017;Masculin
2927;Ambre;2016;Féminin
19370;Kylian;2021;Masculin
2945;Ambrine;2013;Féminin
19393;Laetitia;2019;Féminin
2955;Amel;2019;Féminin
19395;Laetitia;2016;Féminin
2958;Amel;2018;Féminin
19411;Lahna;2021;Féminin
2960;Amel;2014;Féminin
19412;Lahna;2013;Féminin
2968;Amelia;2019;Féminin
19416;Lahna;2010;Féminin
2969;Amelia;2018;Féminin
19418;Lahna;2016;Féminin
2985;Amélia;2019;Féminin
19458;Lana;2019;Féminin
2992;Amélie;2016;Féminin
19459;Lana;2017;Féminin
2996;Amélie;2013;Féminin
19474;Lana;2016;Féminin
3001;Amélie;2010;Féminin
19477;Lana;2014;Féminin
3022;Amina;2020;Féminin
19484;Lana;2012;Féminin
3025;Amina;2016;Féminin
19486;Lana;2021;Féminin
3031;Amina;2010;Féminin
19494;Lana;2011;Féminin
3035;Amina;2020;Féminin
19497;Lana;2011;Féminin
3052;Amine;2017;Masculin
19498;Lana;2020;Féminin
3074;Amine;2012;Masculin
19499;Lana;2014;Féminin
3079;Amine;2011;Masculin
19501;Lana;2019;Féminin
3081;Amine;2010;Masculin
19513;Lara;2021;Féminin
3083;Amine;2010;Masculin
19514;Lara;2021;Féminin
3085;Amine;2010;Masculin
19518;Lara;2020;Féminin
3086;Amine;2010;Masculin
19519;Lara;2021;Féminin
3090;Amine;2017;Masculin
19523;Lara;2019;Féminin
3091;Amine;2010;Masculin
19524;Lara;2020;Féminin
3093;Amine;2020;Masculin
19530;Lara;2012;Féminin
3094;Amine;2017;Masculin
19534;Lara;2019;Féminin
3098;Amir;2019;Masculin
19535;Lara;2021;Féminin
3101;Amir;2021;Masculin
19549;Laura;2020;Féminin
3102;Amir;2021;Masculin
19555;Laura;2010;Féminin
3119;Amir;2018;Masculin
19556;Laura;2013;Féminin
3129;Amir;2013;Masculin
19559;Laura;2015;Féminin
3137;Amir;2012;Masculin
19577;Laura;2017;Féminin
3142;Amir;2018;Masculin
19582;Laura;2010;Féminin
3148;Amir;2016;Masculin
19586;Laura;2019;Féminin
